Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),,
13.1416054,-0.000340752,450.561,14.4641106,0.0426915,23.42386659
13.1842969,-0.000340752,445.593,14.4641106,0.0451935,22.1270758
13.2294904,-0.000162966,456.5226,14.4641106,0.002379,420.3446805
13.2318694,-0.000162966,454.5354,12.4752498,0.0423216,23.62859629
13.274191,-0.000162966,449.5674,14.4641106,0.0450092,22.21767994
13.3192002,0.000192606,461.4906,14.4641106,0.0450462,22.19943078
13.3642464,1.48E-05,458.5098,14.4641106,0.0200926,49.76956699
13.384339,-0.000340752,450.561,12.4752498,0.0262873,38.0411834
13.4106263,-0.000162966,460.497,16.4529714,0.0438193,22.82099439
13.4544456,0.000192606,464.4714,14.4641106,0.0449753,22.23442644
13.4994209,1.48E-05,453.5418,16.4529714,0.0211193,47.35005425
13.5205402,-0.000162966,462.4842,10.486389,0.030358,32.94024637
13.5508982,-0.000162966,465.465,18.4418322,0.0383278,26.09072267
13.589226,-0.000162966,455.529,14.4641106,0.0450444,22.20031792
13.6342704,0.000192606,463.4778,14.4641106,0.0210772,47.44463208
13.6553476,-0.000162966,467.4522,12.4752498,0.0286602,34.89159181
13.6840078,-0.000162966,458.5098,14.4641106,0.0402457,24.84737501
13.7242535,1.48E-05,463.4778,12.4752498,0.0452166,22.11577164
13.7694701,-0.000162966,470.433,14.4641106,0.0195954,51.03238524
13.7890655,-0.000162966,459.5034,16.4529714,0.0282013,35.45935824
13.8172668,-0.000162966,463.4778,10.486389,0.0420667,23.77177197
13.8593335,-0.000162966,471.4266,16.4529714,0.0452699,22.08973291
13.9046034,1.48E-05,463.4778,14.4641106,0.0191115,52.32451664
13.9237149,0.000192606,464.4714,14.4641106,0.0299447,33.39489123
13.9536596,1.48E-05,473.4138,14.4641106,0.0406196,24.61865701
13.9942792,0.000192606,465.465,10.486389,0.0451901,22.12874057
14.0394693,-0.000162966,464.4714,14.4641106,0.0191515,52.21523129
14.0586208,1.48E-05,473.4138,16.4529714,0.0276268,36.1967365
14.0862476,1.48E-05,467.4522,18.4418322,0.042864,23.32960059
14.1291116,1.48E-05,465.465,14.4641106,0.0453407,22.05523954
14.1744523,1.48E-05,476.3946,12.4752498,0.0214665,46.58421259
14.1959188,-0.000162966,469.4394,10.486389,0.0280003,35.71390307
14.2239191,1.48E-05,464.4714,14.4641106,0.0402795,24.82652469
14.2641986,-0.000162966,476.3946,14.4641106,0.0451903,22.12864263
14.3093889,1.48E-05,472.4202,18.4418322,0.0213574,46.82217874
14.3307463,-0.000162966,464.4714,14.4641106,0.0333407,29.99337149
14.364087,1.48E-05,475.401,14.4641106,0.0352081,28.40255506
14.3992951,-0.000162966,474.4074,12.4752498,0.0451808,22.13329558
14.4444759,-0.000162966,465.465,16.4529714,0.0200981,49.75594706
14.464574,-0.000340752,476.3946,14.4641106,0.0298809,33.46619413
14.4944549,-0.000340752,477.3882,16.4529714,0.0399563,25.02734237
14.5344112,-0.000162966,467.4522,14.4641106,0.0199241,50.19047279
14.5543353,1.48E-05,475.401,18.4418322,0.0289142,34.5850828
14.5832495,1.48E-05,479.3754,12.4752498,0.0410261,24.37472728
14.6242756,-0.000340752,467.4522,14.4641106,0.0452037,22.12208294
14.6694793,1.48E-05,477.3882,16.4529714,0.0215399,46.4254709
14.6910192,-0.000162966,480.369,12.4752498,0.0286233,34.93657262
14.7196425,1.48E-05,467.4522,12.4752498,0.0399609,25.02446139
14.7596034,-0.000162966,475.401,16.4529714,0.0446418,22.40053045
14.8042452,0.000192606,482.3562,16.4529714,0.0215584,46.38563169
14.8258036,1.48E-05,469.4394,14.4641106,0.0291421,34.31461698
14.8549457,-0.000162966,475.401,12.4752498,0.0392754,25.46123019
14.8942211,1.48E-05,482.3562,12.4752498,0.0452771,22.08622019
14.9394982,0.000192606,472.4202,16.4529714,0.0023497,425.5862411
14.9418479,-0.000162966,473.4138,14.4641106,0.0426636,23.43918469
14.9845115,1.48E-05,483.3498,14.4641106,0.044836,22.3035061
15.0293475,-0.000340752,474.4074,14.4641106,0.0449851,22.22958269
15.0743326,1.48E-05,474.4074,16.4529714,0.021731,46.01721047
15.0960636,0.000192606,484.3434,14.4641106,0.0280748,35.6191317
15.1241384,-0.000162966,476.3946,14.4641106,0.0401737,24.89190692
15.1643121,1.48E-05,474.4074,18.4418322,0.045171,22.13809745
15.2094831,1.48E-05,483.3498,14.4641106,0.0209765,47.67239529
15.2304596,-0.000340752,479.3754,14.4641106,0.0309436,32.31686036
15.2614032,-0.000162966,472.4202,12.4752498,0.0378539,26.41735726
15.2992571,-0.000340752,485.337,16.4529714,0.0451717,22.13775439
15.3444288,1.48E-05,481.3626,16.4529714,0.0214577,46.60331722
15.3658865,1.48E-05,475.401,12.4752498,0.0289247,34.57252799
15.3948112,1.48E-05,484.3434,16.4529714,0.0398378,25.10178773
15.434649,-0.000162966,483.3498,12.4752498,0.0447702,22.3362862
15.4794192,-0.000162966,475.401,16.4529714,0.0212061,47.15624277
15.5006253,-0.000162966,484.3434,18.4418322,0.0324794,30.78874611
15.5331047,0.000192606,486.3306,12.4752498,0.036292,27.55428191
15.5693967,-0.000162966,475.401,14.4641106,0.044933,22.25535798
15.6143297,1.48E-05,484.3434,18.4418322,0.021923,45.61419515
15.6362527,-0.000162966,487.3242,14.4641106,0.0280559,35.64312675
15.6643086,-0.000162966,475.401,14.4641106,0.0398593,25.08824794
15.7041679,-0.000340752,484.3434,12.4752498,0.0453925,22.03007105
15.7495604,1.48E-05,488.3178,14.4641106,0.0218422,45.78293392
15.7714026,1.48E-05,476.3946,14.4641106,0.0295832,33.80296926
15.8009858,0.000192606,482.3562,12.4752498,0.0382906,26.11607026
15.8392764,1.48E-05,489.3114,14.4641106,0.0450376,22.20366983
15.884314,0.000192606,479.3754,14.4641106,0.0221603,45.12574289
15.9064743,-0.000162966,482.3562,12.4752498,0.0297203,33.64703581
15.9361946,-0.000162966,490.305,14.4641106,0.0382758,26.12616853
15.9744704,-0.000162966,482.3562,14.4641106,0.0448085,22.31719426
16.0192789,-0.000162966,481.3626,18.4418322,0.0234594,42.62683617
16.0427383,-0.000162966,490.305,12.4752498,0.0300353,33.2941572
16.0727736,0.000192606,484.3434,12.4752498,0.0367936,27.17863976
16.1095672,1.48E-05,482.3562,12.4752498,0.0449948,22.22479042
16.154562,-0.000162966,491.2986,16.4529714,0.0222112,45.02233113
16.1767732,-0.000340752,485.337,14.4641106,0.0312119,32.03906202
16.2079851,-0.000162966,480.369,12.4752498,0.0362636,27.5758612
16.2442487,-0.000340752,490.305,14.4641106,0.022708,44.0373436
16.2669567,-0.000162966,489.3114,12.4752498,0.0308826,32.38069334
16.2978393,1.48E-05,480.369,14.4641106,0.0364474,27.43679934
16.3342867,1.48E-05,491.2986,14.4641106,0.0452256,22.11137054
16.3795123,1.48E-05,489.3114,16.4529714,0.0228195,43.82216973
16.4023318,-0.000340752,479.3754,16.4529714,0.0345048,28.981475
16.4368366,0.000192606,492.2922,12.4752498,0.0325824,30.69141626
16.469419,1.48E-05,491.2986,12.4752498,0.0457874,21.84006952
16.5152064,1.48E-05,481.3626,16.4529714,0.0440889,22.68144591
16.5592953,1.48E-05,492.2922,16.4529714,0.0219567,45.54418466
16.581252,-0.000340752,492.2922,14.4641106,0.0308922,32.37063076
16.6121442,0.000192606,482.3562,14.4641106,0.0375813,26.60897843
16.6497255,-0.000162966,489.3114,14.4641106,0.0023018,434.4426089
16.6520273,1.48E-05,495.273,14.4641106,0.0421103,23.74715922
16.6941376,-0.000340752,483.3498,16.4529714,0.0451674,22.13986195
16.739305,-0.000340752,490.305,14.4641106,0.0452164,22.11586946
16.7845214,-0.000162966,494.2794,16.4529714,0.0219168,45.62709884
16.8064382,1.48E-05,485.337,12.4752498,0.0303845,32.9115174
16.8368227,0.000192606,489.3114,12.4752498,0.0377661,26.47877327
16.8745888,-0.000162966,495.273,14.4641106,0.044893,22.27518768
16.9194818,-0.000340752,486.3306,18.4418322,0.0238858,41.86587851
16.9433676,-0.000518538,488.3178,16.4529714,0.0308667,32.39737323
16.9742343,-0.000162966,498.2538,14.4641106,0.0347165,28.804747
17.0089508,1.48E-05,488.3178,12.4752498,0.045632,21.91444599
17.0545828,1.48E-05,486.3306,18.4418322,0.0026994,370.4527002
17.0572822,1.48E-05,498.2538,14.4641106,0.0419798,23.82098055
17.099262,-0.000162966,489.3114,14.4641106,0.0449148,22.26437612
17.1441768,1.48E-05,487.3242,12.4752498,0.0451697,22.1387346
17.1893465,0.000192606,498.2538,16.4529714,0.0450238,22.21047535
17.2343703,0.000192606,492.2922,14.4641106,0.0216076,46.28001251
17.2559779,-0.000340752,486.3306,14.4641106,0.0311443,32.10860413
17.2871222,-0.000340752,498.2538,14.4641106,0.0370161,27.01527176
17.3241383,1.48E-05,492.2922,14.4641106,0.0100543,99.45993241
17.3341926,0.000192606,486.3306,12.4752498,0.0348485,28.69563971
17.3690411,1.48E-05,497.2602,10.486389,0.0454038,22.02458823
17.4144449,-0.000518538,494.2794,12.4752498,0.0448054,22.31873836
17.4592503,-0.000162966,486.3306,14.4641106,0.0165853,60.29435713
17.4758356,-0.000340752,499.2474,12.4752498,0.0289465,34.54649096
17.5047821,-0.000162966,496.2666,16.4529714,0.0443505,22.54766012
17.5491326,-0.000162966,486.3306,12.4752498,0.0455192,21.96875163
17.5946518,-0.000162966,496.2666,18.4418322,0.0029494,339.0520117
17.5976012,-0.000518538,497.2602,12.4752498,0.0419403,23.84341551
17.6395415,0.000192606,486.3306,14.4641106,0.0448695,22.28685411
17.684411,-0.000340752,496.2666,14.4641106,0.0452776,22.08597629
17.7296886,-0.000162966,500.241,16.4529714,0.0025558,391.2669193
17.7322444,1.48E-05,488.3178,14.4641106,0.0419252,23.85200311
17.7741696,1.48E-05,495.273,14.4641106,0.0452469,22.10096161
17.8194165,-0.000518538,501.2346,14.4641106,0.0452143,22.11689665
17.8646308,0.000192606,489.3114,16.4529714,0.01655,60.42296072
17.8811808,1.48E-05,493.2858,14.4641106,0.030364,32.93373731
17.9115448,-0.000162966,501.2346,16.4529714,0.0431767,23.16063988
17.9547215,0.000370392,491.2986,14.4641106,0.0024795,403.307115
17.957201,1.48E-05,492.2922,18.4418322,0.0421442,23.72805751
17.9993452,-0.000162966,502.2282,12.4752498,0.0446984,22.37216544
18.0440436,-0.000162966,493.2858,14.4641106,0.0457544,21.85582151
18.089798,-0.000162966,493.2858,16.4529714,0.0029061,344.1037806
18.0927041,1.48E-05,501.2346,14.4641106,0.0447139,22.36441019
18.137418,-0.000340752,495.273,14.4641106,0.0419487,23.83864099
18.1793667,-0.000162966,491.2986,16.4529714,0.044877,22.28312945
18.2242437,1.48E-05,503.2218,20.430693,0.0234425,42.65756642
18.2476862,1.48E-05,495.273,12.4752498,0.0318545,31.39273886
18.2795407,1.48E-05,490.305,14.4641106,0.0412742,24.22821035
18.3208149,0.000192606,501.2346,16.4529714,0.0480232,20.82326875
18.3688381,-0.000340752,498.2538,12.4752498,0.0036161,276.5410247
18.3724542,1.48E-05,491.2986,14.4641106,0.0425901,23.47963496
18.4150443,-0.000340752,502.2282,16.4529714,0.0340672,29.35374786
18.4491115,0.000192606,500.241,16.4529714,0.0455333,21.96194874
18.4946448,-0.000162966,490.305,16.4529714,0.0043617,229.2684027
18.4990065,0.000192606,502.2282,14.4641106,0.0402558,24.8411409
18.5392623,1.48E-05,502.2282,12.4752498,0.0451956,22.12604769
18.5844579,-0.000162966,490.305,14.4641106,0.0450375,22.20371911
18.6294954,-0.000162966,501.2346,12.4752498,0.002331,429.0004297
18.6318264,-0.000162966,502.2282,14.4641106,0.0423884,23.5913599
18.6742148,-0.000518538,489.3114,14.4641106,0.0452042,22.12183825
18.719419,-0.000340752,500.241,14.4641106,0.044775,22.33389167
18.764194,0.000370392,503.2218,14.4641106,0.0163042,61.33388946
18.7804982,1.48E-05,493.2858,16.4529714,0.0558302,17.91145293
18.8363284,-0.000518538,499.2474,14.4641106,0.0472372,21.16975606
18.8835656,-0.000162966,506.2026,12.4752498,0.0438947,22.7817937
18.9274603,-0.000340752,495.273,14.4641106,0.0032888,304.0622707
18.9307491,-0.000162966,497.2602,16.4529714,0.0450357,22.20460656
18.9757848,1.48E-05,505.209,14.4641106,0.0419784,23.82177503
19.0177632,-0.000162966,496.2666,14.4641106,0.041342,24.1884766
19.0591052,-0.000340752,496.2666,16.4529714,0.0168598,59.31268471
19.075965,1.48E-05,507.1962,14.4641106,0.0391803,25.52303069
19.1151453,1.48E-05,499.2474,18.4418322,0.0421256,23.7385343
19.1572709,-0.000162966,497.2602,10.486389,0.0393751,25.3967609
19.196646,0.000192606,506.2026,14.4641106,0.0034099,293.2637317
19.2000559,1.48E-05,499.2474,14.4641106,0.0428647,23.3292196
19.2429206,-0.000162966,497.2602,12.4752498,0.0467175,21.40525498
19.2896381,1.48E-05,508.1898,14.4641106,0.0461994,21.64530276
19.3358375,-0.000162966,502.2282,16.4529714,0.0033595,297.6633455
19.339197,-0.000162966,496.2666,12.4752498,0.0431429,23.1787849
19.3823399,-0.000340752,507.1962,14.4641106,0.0334858,29.86340481
19.4158257,1.48E-05,503.2218,14.4641106,0.0388577,25.73492512
19.4546834,-0.000162966,497.2602,14.4641106,0.0023288,429.4057063
19.4570122,-0.000340752,506.2026,14.4641106,0.0426472,23.44819824
19.4996594,-0.000518538,506.2026,12.4752498,0.0441919,22.62858126
19.5438513,-0.000340752,496.2666,14.4641106,0.0459464,21.76449078
19.5897977,-0.000162966,505.209,14.4641106,0.0039053,256.0622748
19.593703,1.48E-05,506.2026,10.486389,0.0453122,22.06911164
19.6390152,-0.000340752,495.273,14.4641106,0.0395857,25.2616475
19.6786009,1.48E-05,506.2026,12.4752498,0.0477141,20.95816541
19.726315,-0.000162966,509.1834,16.4529714,0.0027128,368.6228261
19.7290278,1.48E-05,496.2666,14.4641106,0.0467493,21.39069461
19.7757771,1.48E-05,505.209,14.4641106,0.040076,24.95259009
19.8158531,-0.000340752,510.177,16.4529714,0.0043298,230.9575487
19.8201829,-0.000162966,498.2538,12.4752498,0.0409492,24.42050151
19.8611321,-0.000162966,504.2154,12.4752498,0.0484406,20.64384009
19.9095727,-0.000162966,509.1834,14.4641106,0.0456155,21.92237287
19.9551882,-0.000340752,498.2538,18.4418322,0.0032924,303.7298036
19.9584806,1.48E-05,503.2218,14.4641106,0.0425764,23.48719006
20.001057,-0.000162966,512.1642,10.486389,0.0423184,23.630383
20.0433754,-0.000162966,499.2474,12.4752498,0.0464279,21.53877304
20.0898033,-0.000162966,502.2282,12.4752498,0.0032621,306.5509962
20.0930654,1.48E-05,513.1578,14.4641106,0.0413233,24.19942258
20.1343887,-0.000518538,501.2346,12.4752498,0.0422925,23.6448543
20.1766812,1.48E-05,501.2346,14.4641106,0.0395712,25.27090407
20.2162524,-0.000340752,513.1578,12.4752498,0.0030587,326.9362855
20.2193111,-0.000162966,503.2218,12.4752498,0.0366923,27.25367448
20.2560034,-0.000696324,501.2346,14.4641106,0.0429216,23.29829267
20.298925,-0.000162966,513.1578,14.4641106,0.0405588,24.65556181
20.3394838,-0.000162966,505.209,14.4641106,0.0147606,67.74792355
20.3542444,1.48E-05,500.241,14.4641106,0.0451127,22.16670692
20.3993571,1.48E-05,511.1706,16.4529714,0.0480867,20.79577098
20.4474438,-0.000162966,507.1962,10.486389,0.0448164,22.31326033
20.4922602,-0.000162966,501.2346,12.4752498,0.0032876,304.1732567
20.4955478,-0.000162966,511.1706,12.4752498,0.0387387,25.81397928
20.5342865,-0.000162966,509.1834,12.4752498,0.0498703,20.05201493
20.5841568,-0.000340752,501.2346,16.4529714,0.0433035,23.0928216
20.6274603,1.48E-05,512.1642,12.4752498,0.0020734,482.2996014
20.6295337,-0.000162966,513.1578,10.486389,0.0383327,26.08738755
20.6678664,1.48E-05,501.2346,12.4752498,0.0485049,20.61647379
20.7163713,1.48E-05,511.1706,14.4641106,0.0423163,23.6315557
20.7586876,-0.000340752,512.1642,12.4752498,0.0030132,331.8730906
20.7617008,1.48E-05,502.2282,14.4641106,0.046708,21.40960863
20.8084088,-0.000162966,510.177,12.4752498,0.03988,25.07522568
20.8482888,1.48E-05,513.1578,12.4752498,0.0445088,22.46746709
20.8927976,-0.000340752,502.2282,14.4641106,0.0025067,398.930866
20.8953043,0.000192606,508.1898,16.4529714,0.0428256,23.35051934
20.9381299,-0.000162966,515.145,18.4418322,0.0494482,20.22318303
20.9875781,-0.000162966,504.2154,12.4752498,0.0431953,23.15066687
21.0307734,-0.000162966,508.1898,14.4641106,0.0026045,383.9508568
21.0333779,-0.000162966,517.1322,12.4752498,0.0483021,20.7030336
21.08168,-0.000340752,504.2154,16.4529714,0.0489923,20.41137077
21.1306723,1.48E-05,507.1962,14.4641106,0.0400398,24.97514973
21.1707121,-0.000162966,515.145,12.4752498,0.0153343,65.21328004
21.1860464,1.48E-05,507.1962,12.4752498,0.0316024,31.64316634
21.2176488,1.48E-05,506.2026,14.4641106,0.0413179,24.20258532
21.2589667,0.000192606,517.1322,14.4641106,0.0388444,25.74373657
21.2978111,-0.000162966,509.1834,16.4529714,0.0029273,341.6117245
21.3007384,0.000192606,505.209,12.4752498,0.0458993,21.78682463
21.3466377,-0.000340752,515.145,12.4752498,0.0405535,24.65878407
21.3871912,0.000192606,510.177,14.4641106,0.0464148,21.54485208
21.433606,1.48E-05,503.2218,14.4641106,0.0032569,307.0404369
21.4368629,-0.000162966,517.1322,16.4529714,0.0369892,27.03491831
21.4738521,1.48E-05,514.1514,14.4641106,0.0395638,25.27563073
21.5134159,1.48E-05,505.209,14.4641106,0.0043331,230.781658
21.517749,-0.000162966,514.1514,14.4641106,0.036487,27.40702168
21.554236,-0.000162966,513.1578,12.4752498,0.0448396,22.30171546
21.5990756,-0.000340752,505.209,12.4752498,0.0496876,20.12574566
21.6487632,-0.000162966,514.1514,14.4641106,0.0029389,340.2633608
21.6517021,1.48E-05,516.1386,12.4752498,0.039135,25.55257444
21.6908371,-0.000162966,505.209,14.4641106,0.0432413,23.12603921
21.7340784,1.48E-05,514.1514,12.4752498,0.0451776,22.1348633
21.779256,0.000192606,517.1322,14.4641106,0.0103747,96.38832975
21.7896307,-0.000518538,505.209,12.4752498,0.0375826,26.60805797
21.8272133,-0.000340752,513.1578,14.4641106,0.0509383,19.6315935
21.8781516,-0.000340752,519.1194,18.4418322,0.0395964,25.25482115
21.917748,-0.000162966,505.209,14.4641106,0.0019522,512.2426076
21.9197002,-0.000162966,512.1642,12.4752498,0.041315,24.20428414
21.9610152,-0.000340752,518.1258,12.4752498,0.0433535,23.06618845
22.0043687,1.48E-05,509.1834,10.486389,0.0449408,22.2514953
22.0493095,1.48E-05,510.177,16.4529714,0.0109866,91.01996967
22.0602961,-0.000340752,519.1194,12.4752498,0.0486958,20.53565194
22.1089919,-0.000340752,510.177,12.4752498,0.0496564,20.13839103
22.1586483,-0.000340752,510.177,16.4529714,0.0424706,23.54569985
22.2011189,-0.000340752,520.113,14.4641106,0.0025746,388.4098518
22.2036935,-0.000162966,511.1706,14.4641106,0.0443532,22.54628753
22.2480467,-0.000340752,508.1898,14.4641106,0.0466937,21.41616534
22.2947404,1.48E-05,520.113,12.4752498,0.0407631,24.53199093
22.3355035,-0.000162966,513.1578,14.4641106,0.002983,335.232992
22.3384865,1.48E-05,509.1834,14.4641106,0.0472065,21.18352345
22.385693,-0.000162966,520.113,16.4529714,0.0420625,23.7741456
22.4277555,-0.000162966,516.1386,14.4641106,0.0368459,27.14006172
22.4646014,-0.000340752,509.1834,16.4529714,0.0020906,478.3315863
22.466692,1.48E-05,519.1194,14.4641106,0.0368088,27.16741648
22.5035008,-0.000340752,516.1386,14.4641106,0.0407533,24.53789018
22.5442541,-0.000162966,508.1898,16.4529714,0.0452119,22.1180707
22.589466,1.48E-05,518.1258,14.4641106,0.009751,102.5535839
22.599217,0.000192606,517.1322,12.4752498,0.0351944,28.41361126
22.6344114,1.48E-05,509.1834,16.4529714,0.0449716,22.23625577
22.679383,-0.000162966,519.1194,14.4641106,0.0456513,21.90518123
22.7250343,1.48E-05,518.1258,16.4529714,0.0159322,62.76597076
22.7409665,1.48E-05,510.177,16.4529714,0.031648,31.59757336
22.7726145,-0.000340752,517.1322,12.4752498,0.0418669,23.88521717
22.8144814,-0.000162966,521.1066,12.4752498,0.0479274,20.86489149
22.8624088,-0.000162966,508.1898,14.4641106,0.009671,103.4019232
22.8720798,1.48E-05,518.1258,14.4641106,0.049891,20.04369527
22.9219708,-0.000162966,522.1002,12.4752498,0.0342253,29.21815147
22.9561961,0.000192606,511.1706,14.4641106,0.0385227,25.95872043
22.9947188,0.000192606,515.145,14.4641106,0.0027412,364.8037387
22.99746,1.48E-05,522.1002,16.4529714,0.0424749,23.54331616
23.0399349,-0.000518538,512.1642,16.4529714,0.0443734,22.53602384
23.0843083,1.48E-05,513.1578,16.4529714,0.0450006,22.22192594
23.1293089,1.48E-05,523.0938,18.4418322,0.0108753,91.95148656
23.1401842,-0.000340752,513.1578,12.4752498,0.0370104,27.01943235
23.1771946,1.48E-05,512.1642,18.4418322,0.042687,23.42633588
23.2198816,-0.000162966,524.0874,12.4752498,0.0444573,22.49349377
23.2643389,1.48E-05,515.145,18.4418322,0.0024797,403.274586
23.2668186,1.48E-05,513.1578,14.4641106,0.0435824,22.94504206
23.310401,0.000192606,524.0874,14.4641106,0.0486335,20.56195832
23.3590345,1.48E-05,516.1386,14.4641106,0.0030694,325.7965694
23.3621039,-0.000518538,511.1706,14.4641106,0.0372553,26.8418185
23.3993592,-0.000162966,522.1002,12.4752498,0.0451226,22.16184352
23.4444818,-0.000340752,518.1258,12.4752498,0.0452512,22.09886145
23.489733,-0.000162966,512.1642,14.4641106,0.0092884,107.6611687
23.4990214,-0.000162966,522.1002,18.4418322,0.0353889,28.25744798
23.5344103,-0.000162966,521.1066,16.4529714,0.0448384,22.30231229
23.5792487,-0.000162966,510.177,12.4752498,0.0452803,22.08465935
23.624529,1.48E-05,522.1002,14.4641106,0.0034247,291.9963792
23.6279537,-0.000162966,521.1066,12.4752498,0.041665,24.00096002
23.6696187,-0.000162966,512.1642,12.4752498,0.0445471,22.44815037
