Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV),Channel 1 (mV)
18.0960777,0.003,302.5146,894.77,0.003
18.1413794,0.0027,302.5146,895.762,0.0027
18.1868456,0.0025,302.5146,895.762,0.0025
18.2313719,0.0025,302.5146,887.826,0.0025
18.2766547,0.0021,302.5146,888.818,0.0021
18.3219951,0.0019,302.5146,889.81,0.0019
18.3660941,0.0021,301.521,881.874,0.0021
18.4115097,0.0018,301.521,879.89,0.0018
18.5025857,0.002,301.521,873.938,0.002
18.5465153,0.0016,302.5146,872.946,0.0016
18.591818,0.0015,302.5146,872.946,0.0015
18.6364002,0.0016,302.5146,866.002,0.0016
18.6820507,0.0013,302.5146,865.01,0.0013
18.7268216,0.0013,303.5082,866.002,0.0013
18.7713141,0.0013,302.5146,858.066,0.0013
18.8167588,0.0011,302.5146,859.058,0.0011
18.8619865,0.0013,302.5146,852.114,0.0013
18.906439,0.0011,302.5146,852.114,0.0011
18.9966211,0.0011,302.5146,851.122,0.0011
19.1317818,0.0013,301.521,843.186,0.0013
19.1447333,0.0008,302.5146,842.194,0.0008
19.1469628,0.0008,302.5146,842.194,0.0008
19.1765516,0.0008,302.5146,842.194,0.0008
19.2211612,0.0009,302.5146,835.25,0.0009
19.2664527,0.0007,301.521,834.258,0.0007
19.3113325,0.0008,301.521,827.314,0.0008
19.356607,0.0006,302.5146,828.306,0.0006
19.4472096,0.0006,301.521,827.314,0.0006
19.4913979,0.0007,302.5146,820.37,0.0007
19.5364485,0.0005,301.521,820.37,0.0005
19.5817318,0.0004,302.5146,819.378,0.0004
19.6262554,0.0007,302.5146,812.434,0.0007
19.6710943,0.0003,302.5146,812.434,0.0003
19.7169917,0.0002,301.521,812.434,0.0002
19.7614077,0.0005,302.5146,804.498,0.0005
19.806083,0.0003,302.5146,805.49,0.0003
19.8967483,0.0003,302.5146,796.562,0.0003
19.9426364,0,302.5146,797.554,0
19.9864409,0.0001,302.5146,797.554,0.0001
20.0775811,0.0002,301.521,789.618,0.0002
20.0924233,0,302.5146,788.626,0
20.1215857,-0.0001,302.5146,787.634,-0.0001
20.1663748,0.0002,302.5146,780.69,0.0002
20.212015,0,301.521,779.698,0
20.30274,0.0001,302.5146,773.746,0.0001
20.3465713,-0.0001,301.521,772.754,-0.0001
20.3922971,-0.0001,301.521,773.746,-0.0001
20.4366962,0,302.5146,766.802,0
20.4816233,-0.0002,302.5146,766.802,-0.0002
20.5272962,-0.0001,301.521,765.81,-0.0001
20.571263,0,302.5146,759.858,0
20.6162144,-0.0002,301.521,758.866,-0.0002
20.6615593,0,302.5146,751.922,0
20.7063149,-0.0002,302.5146,750.93,-0.0002
20.797406,-0.0001,302.5146,750.93,-0.0001
20.8412305,0.0002,302.5146,742.994,0.0002
20.9773309,-0.0001,302.5146,744.978,-0.0001
20.9932424,-0.0001,302.5146,743.986,-0.0001
20.9946684,0.0003,302.5146,737.042,0.0003
21.0214176,0.0001,302.5146,734.066,0.0001
21.066692,0.0002,302.5146,736.05,0.0002
21.1123655,0.0007,302.5146,728.114,0.0007
21.1561584,0.0004,302.5146,729.106,0.0004
21.2470287,0.0006,301.521,727.122,0.0006
21.2913474,0.001,302.5146,721.17,0.001
21.3362128,0.0009,302.5146,720.178,0.0009
21.3817314,0.001,302.5146,721.17,0.001
21.4260227,0.0015,302.5146,714.226,0.0015
21.4711683,0.0014,301.521,714.226,0.0014
21.5163279,0.0018,302.5146,713.234,0.0018
21.5614121,0.0022,302.5146,706.29,0.0022
21.6058626,0.0022,302.5146,704.306,0.0022
21.6961003,0.0028,302.5146,697.362,0.0028
21.7412135,0.0027,302.5146,697.362,0.0027
21.7865492,0.0032,301.521,698.354,0.0032
21.8312489,0.0038,302.5146,690.418,0.0038
21.8759645,0.0039,302.5146,690.418,0.0039
21.9214987,0.0045,302.5146,690.418,0.0045
21.9663949,0.005,301.521,683.474,0.005
22.0112524,0.0052,302.5146,682.482,0.0052
22.1024411,0.0059,302.5146,673.554,0.0059
22.1938178,0.0061,302.5146,674.546,0.0061
22.2080429,0.0071,301.521,675.538,0.0071
22.2360651,0.0077,301.521,667.602,0.0077
22.2816865,0.0081,303.5082,667.602,0.0081
22.3269066,0.0088,302.5146,668.594,0.0088
22.3712687,0.0099,302.5146,659.666,0.0099
22.4172547,0.0103,302.5146,658.674,0.0103
22.4614547,0.0115,302.5146,651.73,0.0115
22.5066345,0.012,302.5146,651.73,0.012
22.597285,0.0131,302.5146,653.714,0.0131
22.6413863,0.0142,302.5146,644.786,0.0142
22.6870346,0.0148,303.5082,644.786,0.0148
22.7313848,0.0161,302.5146,643.794,0.0161
22.7762935,0.0174,302.5146,636.85,0.0174
22.821096,0.0182,302.5146,636.85,0.0182
22.8664425,0.0197,302.5146,637.842,0.0197
22.9112165,0.0213,302.5146,629.906,0.0213
22.9560582,0.0221,302.5146,629.906,0.0221
23.0468975,0.0236,302.5146,622.962,0.0236
23.0912667,0.0245,301.521,621.97,0.0245
23.1364664,0.0263,302.5146,622.962,0.0263
23.1808459,0.0277,303.5082,614.034,0.0277
23.226234,0.0289,302.5146,615.026,0.0289
23.2717572,0.0306,302.5146,615.026,0.0306
23.3158978,0.0322,302.5146,607.09,0.0322
23.3610726,0.0334,302.5146,606.098,0.0334
23.4517974,0.0349,303.5082,599.154,0.0349
23.4959976,0.036,302.5146,600.146,0.036
23.5869703,0.0377,303.5082,599.154,0.0377
23.6312391,0.039,302.5146,592.21,0.039
23.6428715,0.0402,304.5018,592.21,0.0402
23.6771127,0.0438,304.5018,593.202,0.0438
23.7213024,0.0447,303.5082,585.266,0.0447
23.7658315,0.0454,302.5146,585.266,0.0454
23.8116294,0.0461,304.5018,577.33,0.0461
23.8562258,0.0467,304.5018,578.322,0.0467
23.9467913,0.0477,303.5082,577.33,0.0477
23.9914247,0.0481,303.5082,569.394,0.0481
24.0369419,0.0485,303.5082,570.386,0.0485
24.0824724,0.0494,304.5018,570.386,0.0494
24.1265115,0.0495,304.5018,560.466,0.0495
24.1711454,0.0496,303.5082,561.458,0.0496
24.2169039,0.0503,304.5018,561.458,0.0503
24.2613243,0.0501,303.5082,554.514,0.0501
24.3066519,0.0501,303.5082,554.514,0.0501
24.3974713,0.0499,304.5018,546.578,0.0499
24.4414355,0.0496,303.5082,546.578,0.0496
24.4871752,0.0503,303.5082,547.57,0.0503
24.5310528,0.0498,303.5082,538.642,0.0498
24.5761,0.0496,304.5018,538.642,0.0496
24.6220063,0.05,303.5082,539.634,0.05
24.6662769,0.0496,304.5018,531.698,0.0496
24.711617,0.0492,303.5082,531.698,0.0492
