Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
15.305,0.003748326,323.3802,320.7486738,0.003748326
15.355,0.003214968,323.3802,306.8266482,0.003214968
15.405,0.003037182,321.393,306.8266482,0.003037182
15.455,0.003392754,323.3802,306.8266482,0.003392754
15.505,0.00357054,324.3738,288.926901,0.00357054
15.555,0.003214968,323.3802,288.926901,0.003214968
15.605,0.002859396,320.3994,275.0048754,0.002859396
15.655,0.002859396,324.3738,276.9937362,0.002859396
15.705,0.003037182,322.3866,259.093989,0.003037182
15.755,0.002859396,322.3866,261.0828498,0.002859396
15.805,0.002859396,322.3866,243.1831026,0.002859396
15.855,0.002859396,322.3866,227.2722162,0.002859396
15.905,0.00268161,322.3866,229.261077,0.00268161
15.955,0.002859396,322.3866,215.3390514,0.002859396
16.005,0.00268161,322.3866,215.3390514,0.00268161
16.055,0.003037182,324.3738,199.428165,0.003037182
16.105,0.003037182,322.3866,199.428165,0.003037182
16.155,0.002503824,320.3994,185.5061394,0.002503824
16.205,0.003037182,324.3738,185.5061394,0.003037182
16.255,0.00268161,323.3802,171.5841138,0.00268161
16.305,0.002859396,323.3802,169.595253,0.002859396
16.355,0.002326038,322.3866,153.6843666,0.002326038
16.405,0.00179268,321.393,157.6620882,0.00179268
16.455,0.001970466,320.3994,139.762341,0.001970466
16.505,0.001970466,322.3866,143.7400626,0.001970466
16.555,0.001970466,321.393,123.8514546,0.001970466
16.605,0.001437108,322.3866,123.8514546,0.001437108
16.655,0.001437108,321.393,109.929429,0.001437108
16.705,0.001081536,320.3994,96.0074034,0.001081536
16.755,0.001259322,321.393,94.0185426,0.001259322
16.805,0.001437108,324.3738,78.1076562,0.001437108
16.855,0.00090375,322.3866,80.096517,0.00090375
16.905,0.000725964,321.393,64.1856306,0.000725964
16.955,0.000548178,320.3994,66.1744914,0.000548178
17.005,0.000725964,325.3674,52.2524658,0.000725964
17.055,1.48E-05,322.3866,52.2524658,1.48E-05
17.105,0.000192606,322.3866,36.3415794,0.000192606
17.155,1.48E-05,320.3994,20.430693,1.48E-05
17.205,0.000370392,323.3802,20.430693,0.000370392
17.255,0.000548178,325.3674,4.5198066,0.000548178
17.305,1.48E-05,322.3866,6.5086674,1.48E-05
17.355,0.000370392,323.3802,4.5198066,0.000370392
17.405,0.000192606,323.3802,4.5198066,0.000192606
17.455,1.48E-05,323.3802,8.4975282,1.48E-05
17.505,-0.000162966,320.3994,2.5309458,-0.000162966
17.555,1.48E-05,322.3866,4.5198066,1.48E-05
17.605,1.48E-05,322.3866,6.5086674,1.48E-05
17.655,1.48E-05,322.3866,4.5198066,1.48E-05
17.705,1.48E-05,323.3802,6.5086674,1.48E-05
17.755,1.48E-05,323.3802,4.5198066,1.48E-05
17.805,0.000192606,321.393,2.5309458,0.000192606
17.855,0.000192606,322.3866,4.5198066,0.000192606
17.905,1.48E-05,320.3994,4.5198066,1.48E-05
17.956,1.48E-05,320.3994,4.5198066,1.48E-05
18.006,1.48E-05,322.3866,6.5086674,1.48E-05
18.055,1.48E-05,324.3738,6.5086674,1.48E-05
18.105,0.000370392,325.3674,4.5198066,0.000370392
18.156,-0.000162966,320.3994,6.5086674,-0.000162966
18.206,0.000192606,321.393,4.5198066,0.000192606
18.256,1.48E-05,322.3866,6.5086674,1.48E-05
18.306,1.48E-05,322.3866,6.5086674,1.48E-05
18.356,0.000192606,322.3866,4.5198066,0.000192606
18.406,0.000192606,322.3866,4.5198066,0.000192606
18.456,-0.000162966,320.3994,6.5086674,-0.000162966
18.506,0.000192606,321.393,6.5086674,0.000192606
18.556,0.000192606,323.3802,4.5198066,0.000192606
18.606,0.000548178,323.3802,2.5309458,0.000548178
18.656,1.48E-05,321.393,6.5086674,1.48E-05
18.706,0.000192606,322.3866,4.5198066,0.000192606
18.756,0.000192606,321.393,4.5198066,0.000192606
