Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
16.555,0.000370392,309.4698,483.8352594,0.000370392
16.605,0.000192606,307.4826,469.9132338,0.000192606
16.655,0.000370392,309.4698,469.9132338,0.000370392
16.705,0.000548178,309.4698,455.9912082,0.000548178
16.755,0.000725964,311.457,454.0023474,0.000725964
16.806,0.000370392,308.4762,440.0803218,0.000370392
16.856,0.000370392,308.4762,440.0803218,0.000370392
16.908,0.000192606,307.4826,426.1582962,0.000192606
16.955,0.000192606,308.4762,424.1694354,0.000192606
17.006,0.000192606,309.4698,410.2474098,0.000192606
17.055,0.000192606,310.4634,410.2474098,0.000192606
17.106,0.000192606,309.4698,410.2474098,0.000192606
17.156,0.000370392,310.4634,394.3365234,0.000370392
17.205,0.000370392,308.4762,394.3365234,0.000370392
17.256,0.000370392,309.4698,380.4144978,0.000370392
17.306,1.48E-05,306.489,378.425637,1.48E-05
17.356,0.000370392,310.4634,368.481333,0.000370392
17.406,1.48E-05,307.4826,366.4924722,1.48E-05
17.456,0.000370392,309.4698,350.5815858,0.000370392
17.506,0.000192606,309.4698,352.5704466,0.000192606
17.556,0.000370392,308.4762,334.6706994,0.000370392
17.606,0.000370392,309.4698,336.6595602,0.000370392
17.656,0.000370392,308.4762,336.6595602,0.000370392
17.706,0.000725964,309.4698,320.7486738,0.000725964
17.756,0.000192606,307.4826,320.7486738,0.000192606
17.806,0.000548178,309.4698,306.8266482,0.000548178
17.856,0.000548178,307.4826,292.9046226,0.000548178
17.906,0.000548178,309.4698,290.9157618,0.000548178
17.956,0.000725964,310.4634,288.926901,0.000725964
18.006,0.000548178,306.489,275.0048754,0.000548178
18.056,0.00090375,312.4506,275.0048754,0.00090375
18.106,0.000370392,308.4762,263.0717106,0.000370392
18.158,0.000370392,310.4634,261.0828498,0.000370392
18.206,0.00090375,308.4762,245.1719634,0.00090375
18.256,0.000548178,307.4826,247.1608242,0.000548178
18.306,0.001081536,310.4634,229.261077,0.001081536
18.356,0.00090375,309.4698,229.261077,0.00090375
18.406,0.001081536,310.4634,215.3390514,0.001081536
18.456,0.001259322,310.4634,215.3390514,0.001259322
18.506,0.001437108,309.4698,199.428165,0.001437108
18.556,0.001259322,311.457,199.428165,0.001259322
18.608,0.001081536,307.4826,199.428165,0.001081536
18.656,0.001437108,307.4826,183.5172786,0.001437108
18.706,0.001437108,309.4698,185.5061394,0.001437108
18.756,0.001437108,310.4634,171.5841138,0.001437108
18.806,0.001437108,309.4698,171.5841138,0.001437108
18.856,0.001614894,310.4634,155.6732274,0.001614894
18.906,0.001081536,308.4762,157.6620882,0.001081536
18.956,0.00179268,308.4762,153.6843666,0.00179268
19.006,0.001437108,310.4634,141.7512018,0.001437108
19.058,0.001437108,308.4762,137.7734802,0.001437108
19.106,0.001259322,307.4826,123.8514546,0.001259322
19.156,0.001259322,308.4762,123.8514546,0.001259322
19.206,0.00090375,310.4634,109.929429,0.00090375
19.256,0.001081536,309.4698,109.929429,0.001081536
19.306,0.001259322,310.4634,109.929429,0.001259322
19.356,0.001081536,310.4634,96.0074034,0.001081536
19.406,0.001259322,309.4698,94.0185426,0.001259322
19.456,0.001081536,309.4698,78.1076562,0.001081536
19.506,0.000725964,309.4698,80.096517,0.000725964
19.556,0.000725964,309.4698,80.096517,0.000725964
19.606,0.000725964,310.4634,66.1744914,0.000725964
19.656,0.000370392,308.4762,52.2524658,0.000370392
19.706,0.000370392,309.4698,50.263605,0.000370392
19.756,0.000548178,309.4698,36.3415794,0.000548178
19.806,0.000192606,308.4762,34.3527186,0.000192606
19.856,0.000370392,309.4698,34.3527186,0.000370392
19.906,0.000370392,310.4634,22.4195538,0.000370392
19.958,0.000192606,308.4762,22.4195538,0.000192606
20.007,0.000370392,308.4762,4.5198066,0.000370392
20.056,0.000192606,311.457,6.5086674,0.000192606
20.106,0.000370392,308.4762,4.5198066,0.000370392
20.156,1.48E-05,309.4698,6.5086674,1.48E-05
20.206,0.000370392,311.457,6.5086674,0.000370392
20.256,0.000192606,309.4698,6.5086674,0.000192606
20.306,0.000192606,308.4762,4.5198066,0.000192606
20.356,1.48E-05,308.4762,6.5086674,1.48E-05
20.407,1.48E-05,309.4698,6.5086674,1.48E-05
20.457,0.000192606,310.4634,4.5198066,0.000192606
20.507,0.000192606,310.4634,6.5086674,0.000192606
20.557,0.000192606,309.4698,6.5086674,0.000192606
20.607,0.000192606,309.4698,4.5198066,0.000192606
20.657,0.000192606,308.4762,4.5198066,0.000192606
20.707,1.48E-05,311.457,6.5086674,1.48E-05
20.757,0.000192606,309.4698,4.5198066,0.000192606
20.807,1.48E-05,309.4698,6.5086674,1.48E-05
20.857,0.000192606,307.4826,4.5198066,0.000192606
20.907,0.000192606,310.4634,4.5198066,0.000192606
20.957,1.48E-05,309.4698,6.5086674,1.48E-05
21.007,0.000192606,308.4762,6.5086674,0.000192606
21.057,0.000192606,308.4762,4.5198066,0.000192606
21.107,1.48E-05,308.4762,6.5086674,1.48E-05
21.157,1.48E-05,308.4762,4.5198066,1.48E-05
21.207,0.000192606,310.4634,6.5086674,0.000192606
21.257,1.48E-05,309.4698,8.4975282,1.48E-05
21.307,1.48E-05,307.4826,4.5198066,1.48E-05
21.357,0.000370392,309.4698,2.5309458,0.000370392
21.407,0.000370392,310.4634,6.5086674,0.000370392
21.457,1.48E-05,309.4698,6.5086674,1.48E-05
